SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND
2015270N27291,2015,NA,NA,JOAQUIN,12/10/2015 9:00,39.6351,-9.38527, ,EX,35
2015270N27291,2015,NA,NA,JOAQUIN,12/10/2015 12:00,39.5,-9.1, ,EX,35
2015270N27291,2015,NA,NA,JOAQUIN,12/10/2015 15:00,39.3149,-8.89744, ,EX,32
2015270N27291,2015,NA,NA,JOAQUIN,12/10/2015 18:00,39.1,-8.8, ,EX,30
2015270N27291,2015,NA,NA,JOAQUIN,12/10/2015 21:00,38.865,-8.81264, ,EX,27
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 0:00,38.6,-8.9, ,EX,25
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 3:00,38.315,-9.0001, ,EX,22
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 6:00,38,-9.1, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 9:00,37.6575,-9.17258, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 12:00,37.3,-9.2, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 15:00,36.9425,-9.16482, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 18:00,36.6,-9.1, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,13/10/2015 21:00,36.285,-9.06519, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 0:00,36,-9, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 3:00,35.735,-8.86493, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 6:00,35.5,-8.7, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 9:00,35.27,-8.55752, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 12:00,35.1,-8.4, ,EX,20
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 15:00,35.005,-8.2, ,EX,17
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 18:00,35,-8, ,EX,15
2015270N27291,2015,NA,NA,JOAQUIN,14/10/2015 21:00,35.0775,-7.83761, ,EX,15
2015270N27291,2015,NA,NA,JOAQUIN,15/10/2015 0:00,35.2,-7.7, ,EX,15
2015313N22289,2015,NA,NA,KATE,8/11/2015 18:00,22.2,-71.5, ,TD,30
2015313N22289,2015,NA,NA,KATE,8/11/2015 21:00,22.5029,-72.0495, ,TD,30
2015313N22289,2015,NA,NA,KATE,9/11/2015 0:00,22.8,-72.6, ,TD,30
2015313N22289,2015,NA,NA,KATE,9/11/2015 3:00,23.0923,-73.1503, ,TD,32
2015313N22289,2015,NA,NA,KATE,9/11/2015 6:00,23.4,-73.7, ,TS,35
2015313N22289,2015,NA,NA,KATE,9/11/2015 9:00,23.7275,-74.2652, ,TS,37
2015313N22289,2015,NA,NA,KATE,9/11/2015 12:00,24.1,-74.8, ,TS,40
2015313N22289,2015,NA,NA,KATE,9/11/2015 15:00,24.4975,-75.2952, ,TS,42
2015313N22289,2015,NA,NA,KATE,9/11/2015 18:00,25,-75.7, ,TS,45
2015313N22289,2015,NA,NA,KATE,9/11/2015 21:00,25.6474,-76.0173, ,TS,47
2015313N22289,2015,NA,NA,KATE,10/11/2015 0:00,26.4,-76.2, ,TS,50
2015313N22289,2015,NA,NA,KATE,10/11/2015 3:00,27.1922,-76.2969, ,TS,52
2015313N22289,2015,NA,NA,KATE,10/11/2015 6:00,28,-76.2, ,TS,55
2015313N22289,2015,NA,NA,KATE,10/11/2015 9:00,28.7422,-75.9043, ,TS,57
2015313N22289,2015,NA,NA,KATE,10/11/2015 12:00,29.5,-75.4, ,TS,60
2015313N22289,2015,NA,NA,KATE,10/11/2015 15:00,30.3182,-74.8393, ,TS,60
2015313N22289,2015,NA,NA,KATE,10/11/2015 18:00,31.2,-74, ,TS,60
2015313N22289,2015,NA,NA,KATE,10/11/2015 21:00,32.1186,-72.8193, ,TS,62
2015313N22289,2015,NA,NA,KATE,11/11/2015 0:00,33.1,-71.3, ,HU,65
2015313N22289,2015,NA,NA,KATE,11/11/2015 3:00,34.2125,-69.6312, ,HU,67
2015313N22289,2015,NA,NA,KATE,11/11/2015 6:00,35.2,-67.6, ,HU,70
2015313N22289,2015,NA,NA,KATE,11/11/2015 9:00,35.7567,-65.0859, ,HU,72
2015313N22289,2015,NA,NA,KATE,11/11/2015 12:00,36.2,-62.5, ,HU,75
2015313N22289,2015,NA,NA,KATE,11/11/2015 15:00,36.8741,-60.2085, ,HU,70
2015313N22289,2015,NA,NA,KATE,11/11/2015 18:00,37.6,-58.2, ,HU,65
2015313N22289,2015,NA,NA,KATE,11/11/2015 21:00,38.267,-56.4987, ,HU,65
2015313N22289,2015,NA,NA,KATE,12/11/2015 0:00,38.9,-55, ,EX,65
2015313N22289,2015,NA,NA,KATE,12/11/2015 3:00,39.4507,-53.3784, ,EX,65
2015313N22289,2015,NA,NA,KATE,12/11/2015 6:00,40,-52, ,EX,65
2015313N22289,2015,NA,NA,KATE,12/11/2015 9:00,40.6852,-51.0124, ,EX,60
2015313N22289,2015,NA,NA,KATE,12/11/2015 12:00,41.3,-50.4, ,EX,55
2015313N22289,2015,NA,NA,KATE,12/11/2015 15:00,41.7263,-50.0805, ,EX,55
2015313N22289,2015,NA,NA,KATE,12/11/2015 18:00,41.9,-49.9, ,EX,55
2015313N22289,2015,NA,NA,KATE,12/11/2015 21:00,41.7964,-49.6406, ,EX,52
2015313N22289,2015,NA,NA,KATE,13/11/2015 0:00,41.5,-49.2, ,EX,50
2015313N22289,2015,NA,NA,KATE,13/11/2015 3:00,41.1274,-48.4525, ,EX,47
2015313N22289,2015,NA,NA,KATE,13/11/2015 6:00,40.8,-47.5, ,EX,45
2015313N22289,2015,NA,NA,KATE,13/11/2015 9:00,40.6843,-46.4674, ,EX,45
2015313N22289,2015,NA,NA,KATE,13/11/2015 12:00,40.7,-45.4, ,EX,45
2016007N27285,2016,NA,NA,ALEX,7/01/2016 0:00,26.6,-75.3, ,EX,40
2016007N27285,2016,NA,NA,ALEX,7/01/2016 3:00,27.0951,-75.0206, ,EX,42
2016007N27285,2016,NA,NA,ALEX,7/01/2016 6:00,27.6,-74.7, ,EX,45
2016007N27285,2016,NA,NA,ALEX,7/01/2016 9:00,28.1272,-74.3017, ,EX,47
2016007N27285,2016,NA,NA,ALEX,7/01/2016 12:00,28.7,-73.8, ,EX,50
2016007N27285,2016,NA,NA,ALEX,7/01/2016 15:00,29.3268,-73.2238, ,EX,52
2016007N27285,2016,NA,NA,ALEX,7/01/2016 18:00,30,-72.5, ,EX,55
2016007N27285,2016,NA,NA,ALEX,7/01/2016 21:00,30.7228,-71.5883, ,EX,55
2016007N27285,2016,NA,NA,ALEX,8/01/2016 0:00,31.4,-70.6, ,EX,55
2016007N27285,2016,NA,NA,ALEX,8/01/2016 3:00,31.9593,-69.6841, ,EX,55
2016007N27285,2016,NA,NA,ALEX,8/01/2016 6:00,32.4,-68.8, ,EX,55
2016007N27285,2016,NA,NA,ALEX,8/01/2016 9:00,32.7361,-67.9709, ,EX,50
2016007N27285,2016,NA,NA,ALEX,8/01/2016 12:00,33,-67.1, ,EX,45
2016007N27285,2016,NA,NA,ALEX,8/01/2016 15:00,33.2573,-66.0794, ,EX,45
2016007N27285,2016,NA,NA,ALEX,8/01/2016 18:00,33.5,-65, ,EX,45
2016007N27285,2016,NA,NA,ALEX,8/01/2016 21:00,33.7485,-63.9717, ,EX,45
2016007N27285,2016,NA,NA,ALEX,9/01/2016 0:00,34,-62.9, ,EX,45
2016007N27285,2016,NA,NA,ALEX,9/01/2016 3:00,34.2499,-61.7071, ,EX,47
2016007N27285,2016,NA,NA,ALEX,9/01/2016 6:00,34.5,-60.5, ,EX,50
2016007N27285,2016,NA,NA,ALEX,9/01/2016 9:00,34.7786,-59.3854, ,EX,52
2016007N27285,2016,NA,NA,ALEX,9/01/2016 12:00,35,-58.3, ,EX,55
2016007N27285,2016,NA,NA,ALEX,9/01/2016 15:00,35.1395,-57.1784, ,EX,57
2016007N27285,2016,NA,NA,ALEX,9/01/2016 18:00,35.1,-56.1, ,EX,60
2016007N27285,2016,NA,NA,ALEX,9/01/2016 21:00,34.8093,-55.0959, ,EX,62
2016007N27285,2016,NA,NA,ALEX,10/01/2016 0:00,34.4,-54.2, ,EX,65
2016007N27285,2016,NA,NA,ALEX,10/01/2016 3:00,34.0564,-53.4212, ,EX,65
2016007N27285,2016,NA,NA,ALEX,10/01/2016 6:00,33.7,-52.7, ,EX,65
2016007N27285,2016,NA,NA,ALEX,10/01/2016 9:00,33.3061,-51.996, ,EX,65
2016007N27285,2016,NA,NA,ALEX,10/01/2016 12:00,32.9,-51.2, ,EX,65
2016007N27285,2016,NA,NA,ALEX,10/01/2016 15:00,32.4766,-50.2323, ,EX,62
2016007N27285,2016,NA,NA,ALEX,10/01/2016 18:00,32.1,-49.1, ,EX,60
2016007N27285,2016,NA,NA,ALEX,10/01/2016 21:00,31.7912,-47.7846, ,EX,57
2016007N27285,2016,NA,NA,ALEX,11/01/2016 0:00,31.6,-46.5, ,EX,55
2016007N27285,2016,NA,NA,ALEX,11/01/2016 3:00,31.584,-45.4471, ,EX,55
2016007N27285,2016,NA,NA,ALEX,11/01/2016 6:00,31.6,-44.6, ,EX,55
2016007N27285,2016,NA,NA,ALEX,11/01/2016 9:00,31.5466,-43.9259, ,EX,55
2016007N27285,2016,NA,NA,ALEX,11/01/2016 12:00,31.3,-43.4, ,EX,55
2016007N27285,2016,NA,NA,ALEX,11/01/2016 15:00,30.7471,-42.9198, ,EX,52
2016007N27285,2016,NA,NA,ALEX,11/01/2016 18:00,30,-42.5, ,EX,50
2016007N27285,2016,NA,NA,ALEX,11/01/2016 21:00,29.2591,-42.1473, ,EX,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 0:00,28.4,-41.7, ,EX,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 3:00,27.3268,-41.0541, ,EX,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 6:00,26.3,-40.2, ,EX,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 9:00,25.4855,-39.1438, ,EX,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 12:00,25,-38, ,EX,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 15:00,24.9303,-36.8777, ,EX,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 18:00,25.1,-35.9, ,SS,50
2016007N27285,2016,NA,NA,ALEX,12/01/2016 21:00,25.2413,-35.2251, ,SS,50
2016007N27285,2016,NA,NA,ALEX,13/01/2016 0:00,25.4,-34.7, ,SS,50
2016007N27285,2016,NA,NA,ALEX,13/01/2016 3:00,25.4922,-34.1421, ,SS,47
2016007N27285,2016,NA,NA,ALEX,13/01/2016 6:00,25.6,-33.6, ,SS,45
2016007N27285,2016,NA,NA,ALEX,13/01/2016 9:00,25.7623,-33.0497, ,SS,45
2016007N27285,2016,NA,NA,ALEX,13/01/2016 12:00,26,-32.5, ,SS,45
2016007N27285,2016,NA,NA,ALEX,13/01/2016 15:00,26.2899,-31.942, ,SS,45
2016007N27285,2016,NA,NA,ALEX,13/01/2016 18:00,26.7,-31.4, ,SS,45
2016007N27285,2016,NA,NA,ALEX,13/01/2016 21:00,27.2474,-30.8774, ,SS,50
2016007N27285,2016,NA,NA,ALEX,14/01/2016 0:00,27.9,-30.4, ,SS,55
2016007N27285,2016,NA,NA,ALEX,14/01/2016 3:00,28.5772,-29.9916, ,SS,60
2016007N27285,2016,NA,NA,ALEX,14/01/2016 6:00,29.3,-29.6, ,HU,65
2016007N27285,2016,NA,NA,ALEX,14/01/2016 9:00,30.0276,-29.1422, ,HU,70
2016007N27285,2016,NA,NA,ALEX,14/01/2016 12:00,30.8,-28.7, ,HU,75
2016007N27285,2016,NA,NA,ALEX,14/01/2016 15:00,31.6574,-28.3125, ,HU,75
2016007N27285,2016,NA,NA,ALEX,14/01/2016 18:00,32.5,-28, ,HU,75
2016007N27285,2016,NA,NA,ALEX,14/01/2016 21:00,33.2148,-27.7764, ,HU,72
2016007N27285,2016,NA,NA,ALEX,15/01/2016 0:00,33.9,-27.6, ,HU,70
2016007N27285,2016,NA,NA,ALEX,15/01/2016 3:00,34.5601,-27.3847, ,HU,67
2016007N27285,2016,NA,NA,ALEX,15/01/2016 6:00,35.4,-27.2, ,HU,65
2016007N27285,2016,NA,NA,ALEX,15/01/2016 9:00,36.534,-27.0015, ,HU,60
2016007N27285,2016,NA,NA,ALEX,15/01/2016 12:00,38,-27, ,TS,55
2016007N27285,2016,NA,NA,ALEX,15/01/2016 13:15,38.7,-27.1,L,TS,55
2016007N27285,2016,NA,NA,ALEX,15/01/2016 15:00,39.7107,-27.2784, ,TS,55
2016007N27285,2016,NA,NA,ALEX,15/01/2016 18:00,41.5,-27.7, ,EX,55
2016007N27285,2016,NA,NA,ALEX,15/01/2016 21:00,43.2803,-28.2571, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 0:00,45.1,-28.9, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 3:00,46.9618,-29.5137, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 6:00,48.9,-30.2, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 9:00,51.0018,-30.8468, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 12:00,53,-32, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 15:00,54.7384,-34.2317, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 18:00,56,-37, ,EX,55
2016007N27285,2016,NA,NA,ALEX,16/01/2016 21:00,56.6745,-39.5986, ,EX,62
2016007N27285,2016,NA,NA,ALEX,17/01/2016 0:00,57,-42, ,EX,70
2016148N27288,2016,NA,NA,BONNIE,27/05/2016 6:00,27.2,-72.1, ,LO,30
2016148N27288,2016,NA,NA,BONNIE,27/05/2016 9:00,27.4375,-72.5649, ,LO,30
2016148N27288,2016,NA,NA,BONNIE,27/05/2016 12:00,27.7,-73.1, ,LO,30
2016148N27288,2016,NA,NA,BONNIE,27/05/2016 15:00,28.0002,-73.7423, ,LO,30
2016148N27288,2016,NA,NA,BONNIE,27/05/2016 18:00,28.3,-74.4, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,27/05/2016 21:00,28.5495,-74.9582, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 0:00,28.8,-75.5, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 3:00,29.0922,-76.0852, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 6:00,29.4,-76.7, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 9:00,29.6925,-77.3578, ,TD,32
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 12:00,30,-78, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 15:00,30.3726,-78.6245, ,TS,37
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 18:00,30.7,-79.1, ,TS,40
2016148N27288,2016,NA,NA,BONNIE,28/05/2016 21:00,30.8496,-79.3331, ,TS,40
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 0:00,31,-79.4, ,TS,40
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 3:00,31.2975,-79.4005, ,TS,37
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 6:00,31.7,-79.4, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 9:00,32.1533,-79.4016, ,TS,32
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 12:00,32.7,-79.7, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 12:30,32.8,-79.8,L,TD,30
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 15:00,33.0519,-80.1445, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 18:00,33,-80.3, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,29/05/2016 21:00,32.8387,-80.365, ,TD,27
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 0:00,32.7,-80.3, ,TD,25
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 3:00,32.8626,-80.1653, ,TD,25
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 6:00,33.1,-80, ,TD,25
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 9:00,33.2225,-79.8924, ,TD,25
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 12:00,33.3,-79.8, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 15:00,33.38,-79.7076, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 18:00,33.4,-79.6, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,30/05/2016 21:00,33.3149,-79.4724, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 0:00,33.2,-79.3, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 3:00,33.1276,-79.0574, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 6:00,33.1,-78.8, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 9:00,33.1349,-78.5926, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 12:00,33.2,-78.4, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 15:00,33.25,-78.1925, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 18:00,33.3,-78, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,31/05/2016 21:00,33.3574,-77.85, ,LO,22
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 0:00,33.4,-77.7, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 3:00,33.4075,-77.5075, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 6:00,33.4,-77.3, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 9:00,33.3924,-77.1074, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 12:00,33.4,-76.9, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 15:00,33.405,-76.6498, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 18:00,33.5,-76.4, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,1/06/2016 21:00,33.7625,-76.1852, ,LO,20
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 0:00,34.1,-76, ,TD,20
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 3:00,34.4149,-75.8424, ,TD,22
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 6:00,34.7,-75.7, ,TD,25
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 9:00,34.9224,-75.5573, ,TD,25
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 12:00,35.1,-75.4, ,TD,25
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 15:00,35.265,-75.215, ,TD,27
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 18:00,35.4,-75, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,2/06/2016 21:00,35.5148,-74.7799, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 0:00,35.6,-74.5, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 3:00,35.6498,-74.1447, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 6:00,35.7,-73.7, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 9:00,35.8074,-73.1804, ,TD,32
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 12:00,35.9,-72.6, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 15:00,35.9148,-72.0072, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 18:00,35.9,-71.4, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,3/06/2016 21:00,35.8996,-70.8075, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 0:00,35.9,-70.2, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 3:00,35.9219,-69.5806, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 6:00,35.9,-68.9, ,TS,35
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 9:00,35.7877,-68.1074, ,TS,32
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 12:00,35.6,-67.3, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 15:00,35.3495,-66.5772, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 18:00,35.1,-65.9, ,TD,30
2016148N27288,2016,NA,NA,BONNIE,4/06/2016 21:00,34.9491,-65.2662, ,TD,27
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 0:00,34.8,-64.6, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 3:00,34.5646,-63.8375, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 6:00,34.3,-63, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 9:00,34.0418,-62.1302, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 12:00,33.8,-61.2, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 15:00,33.5919,-60.2231, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 18:00,33.4,-59.2, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,5/06/2016 21:00,33.2133,-58.1962, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 0:00,33,-57.1, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 3:00,32.7287,-55.8683, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 6:00,32.4,-54.5, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 9:00,31.9998,-53.0143, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 12:00,31.6,-51.5, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 15:00,31.2912,-50.0644, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 18:00,31,-48.7, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,6/06/2016 21:00,30.6537,-47.4888, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 0:00,30.3,-46.2, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 3:00,29.9293,-44.5565, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 6:00,29.6,-42.9, ,LO,25
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 9:00,29.3677,-41.5267, ,LO,27
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 12:00,29.2,-40.3, ,LO,30
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 15:00,29.0268,-39.0902, ,LO,30
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 18:00,28.9,-38, ,EX,30
2016148N27288,2016,NA,NA,BONNIE,7/06/2016 21:00,28.819,-37.0403, ,EX,30
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 0:00,28.8,-36.2, ,EX,30
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 3:00,28.827,-35.4052, ,EX,27
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 6:00,28.9,-34.7, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 9:00,28.9771,-34.0623, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 12:00,29.1,-33.5, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 15:00,29.2848,-32.9701, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 18:00,29.5,-32.5, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,8/06/2016 21:00,29.7072,-32.0848, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,9/06/2016 0:00,29.9,-31.7, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,9/06/2016 3:00,30.0649,-31.2924, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,9/06/2016 6:00,30.2,-30.9, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,9/06/2016 9:00,30.3073,-30.5423, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,9/06/2016 12:00,30.4,-30.2, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,9/06/2016 15:00,30.4977,-29.8527, ,EX,25
2016148N27288,2016,NA,NA,BONNIE,9/06/2016 18:00,30.6,-29.5, ,EX,25
2016158N22272,2016,NA,GM,COLIN,5/06/2016 12:00,21.6,-88, ,TD,30
2016158N22272,2016,NA,GM,COLIN,5/06/2016 15:00,22.015,-87.9476, ,TD,32
2016158N22272,2016,NA,GM,COLIN,5/06/2016 18:00,22.4,-87.9, ,TS,35
2016158N22272,2016,NA,GM,COLIN,5/06/2016 21:00,22.755,-87.8573, ,TS,35
2016158N22272,2016,NA,GM,COLIN,6/06/2016 0:00,23.2,-87.8, ,TS,35
2016158N22272,2016,NA,GM,COLIN,6/06/2016 3:00,23.825,-87.7148, ,TS,37
2016158N22272,2016,NA,GM,COLIN,6/06/2016 6:00,24.6,-87.6, ,TS,40
2016158N22272,2016,NA,GM,COLIN,6/06/2016 9:00,25.4771,-87.5235, ,TS,42
2016158N22272,2016,NA,GM,COLIN,6/06/2016 12:00,26.4,-87.3, ,TS,45
2016158N22272,2016,NA,GM,COLIN,6/06/2016 15:00,27.2872,-86.8126, ,TS,45
2016158N22272,2016,NA,GM,COLIN,6/06/2016 18:00,28.1,-86.1, ,TS,45
2016158N22272,2016,NA,GM,COLIN,6/06/2016 21:00,28.7873,-85.273, ,TS,45
2016158N22272,2016,NA,GM,COLIN,7/06/2016 0:00,29.4,-84.3, ,TS,45
2016158N22272,2016,NA,GM,COLIN,7/06/2016 2:00,29.8,-83.6,L,TS,45
2016158N22272,2016,NA,NA,COLIN,7/06/2016 3:00,29.9936,-83.2573, ,TS,45
2016158N22272,2016,NA,NA,COLIN,7/06/2016 6:00,30.7,-82.1, ,TS,45
2016158N22272,2016,NA,NA,COLIN,7/06/2016 9:00,31.8594,-80.4603, ,TS,45
2016158N22272,2016,NA,NA,COLIN,7/06/2016 12:00,33.2,-78.5, ,EX,45
2016158N22272,2016,NA,NA,COLIN,7/06/2016 15:00,34.3474,-76.5025, ,EX,47
2016158N22272,2016,NA,NA,COLIN,7/06/2016 18:00,35.5,-74.4, ,EX,50
2016158N22272,2016,NA,NA,COLIN,7/06/2016 21:00,36.7672,-72.2637, ,EX,50
2016158N22272,2016,NA,NA,COLIN,8/06/2016 0:00,38,-70, ,EX,50
2016158N22272,2016,NA,NA,COLIN,8/06/2016 3:00,39.114,-67.4722, ,EX,50
2016158N22272,2016,NA,NA,COLIN,8/06/2016 6:00,40,-65, ,EX,50
2016158N22272,2016,NA,NA,COLIN,8/06/2016 9:00,40.4955,-62.8348, ,EX,50
2016158N22272,2016,NA,NA,COLIN,8/06/2016 12:00,41,-61, ,EX,50
2016158N22272,2016,NA,NA,COLIN,8/06/2016 15:00,41.8784,-59.4416, ,EX,47
2016158N22272,2016,NA,NA,COLIN,8/06/2016 18:00,43,-58, ,EX,45
2016171N19268,2016,NA,GM,DANIELLE,18/06/2016 18:00,19.4,-91.6, ,LO,25
2016171N19268,2016,NA,GM,DANIELLE,18/06/2016 21:00,19.5551,-91.9299, ,LO,25
2016171N19268,2016,NA,GM,DANIELLE,19/06/2016 0:00,19.7,-92.3, ,LO,25
